id,text,label
3718,این مقدار در مقایسه با رقبای 15.6 اینچی دیگر در این بازه قیمتی،  میزان متوسطی محسوب می‌شود.,0
3719,بنابراین اگر جزو کسانی هستید که لپ‌تاپ خود را زیاد جابجا می‌کنید،  پیشنهاد می‌کنیم که کابل برق آن را همیشه همراه خود داشته باشید.,0
3720,• جمع بندی Acer Aspire E1-531 با توجه به قیمتی که دارد،  یک لپ‌تاپ بسیار خوب و یک خرید مقرون به صرفه محسوب می‌شود.,1
3721,در حقیقت لپ‌تاپ‌هایی با این امکانات و سخت افزار،  معمولا گران‌تر هستند.,0
3722,از رقبای اصلی این لپ‌تاپ می‌توان به لپ‌تاپ‌های Fujitsu LifeBook AH-531 و Lenovo G570 اشاره کرد که تقریبا سخت افزار یکسانی دارند.,0
3723,در نهایت اگر جزو کسانی هستید که به دنبال یک لپ‌تاپ خوب و مناسب برای انجام کلیه کارهای روزانه هستید و تمایل ندارید که هزینه زیادی پرداخت کنید،  Acer Aspire E1-531 یک انتخاب بسیار خوب محسوب می‌شود.,1
3724,نقد و بررسی این محصول به واقع کار ساده ای نیست.,0
3725,مخصوصا که این تبلت ویندوزی که همانند یک لپ تاپ کارایی‌های متنوعی دارد،  اولین محصول در این نوع است.,1
3726,مایکروسافت،  تبلت جدید خود را در دو مدل RT و Pro معرفی نموده است که می‌خواهیم به بررسی مدل RT بپردازیم.,0
3727,به هر حال این تبلت اولین تبلت ساخت کمپانی مایکروسافت به شمار می‌رود و مایکروسافت شدیدا امیدوار است که با این محصول و در اولین تجربه،  از صفر به صد در تولید تبلت برسد.,1
3728,اصلی‌ترین تفاوت این دو مدل در کارکرد آن‌هاست.,0
3729,Surface RT با وجود نسخه ویندوز 8 آر تی،  فقط قادر به اجرای برنامه‌هایی است که برای پردازنده های ARM ساخته شده باشند.,0
3730,این بدان معناست که هیچ یک از برنامه‌هایی که برای نسخه های قبلی ویندوز یعنی Seven و غیره نوشته شده‌اند اجرا نمی‌شوند.,-1
3731,اما ویندوز Pro تمامی برنامه‌هایی که تا به حال برای ویندوز نوشته شده است را پشتیبانی و اجرا می‌نماید،  چرا که بر مبنای پردازنده های 32 و 64 بیتی ( Intel و AMD ) ساخته شده است.,1
3732,از نظر طراحی و ساخت باید بگوییم که سرفیس مایکروسافت مورد اعجاب انگیزی ندارد.,-1
3733,اما تفاوت‌هایی هم با تبلت های موجود در بازار که اکثرا از یک صفحه نمایش و یک بدنه پلاستیکی تشکیل شده‌اند،  دارد که باعث می‌گردد در کل،  نوع ساخت آن بسیار جذاب به نظر رسد.,1
3734,جنس بدنه فلزی این تبلت کاملا مقاوم و با دوام است.,1
3735,پردازش فلز به کار رفته در این محصول با بخار منیزیم باعث مقاومت بیشتر آن گردیده و در کمال استحکام،  لطافت بسیاری دارد که به کاربر حس خوبی را از در دست گرفتن آن می‌دهد و لذت کار با آن را نیز بیشتر می‌نماید.,1
3736,جلو و پشت این تبلت کاملا صاف طراحی شده و لبه های منحنی آن باعث می‌گردد که نگهداری آن در دست بسیار راحت‌تر صورت پذیرد و اطمینان خوبی را به کاربر بابت لیز خوردن از دست خواهد داد.,1
3737,پایه موجود در قسمت پشتی تبلت،  تا حدود 22 درجه باز شده و تبلت را نگاه می‌دارد.,0
3738,البته متاسفانه این پایه قابل تنظیم نیست و فقط در همین زاویه تبلت را ایستاده نگاه می‌دارد که شاید در بعضی مواقع احتیاج به تغییر زاویه آن احساس گردد.,-1
3739,این نحوه ایستادن تبلت،  کار با آن و همین طور صفحه کلید متصل شده به آن را بسیار راحت‌تر می‌نماید.,1
3740,اما در مورد صفحه کلید این دستگاه که Touch Cover نام دارد هم توضیحاتی لازم است.,0
3741,چرا که چیزی بسیار فراتر از یک صفحه کلید ساده و یا کاور است.,1
3742,این صفحه کلید بسیار باریک که بصورت جداگانه به آن متصل می‌گردد،  یکی دیگر از جذابیت‌های آن محسوب می‌گردد.,1
3743,شگفت زده خواهید شد وقتی که بدانید برای اتصال آن‌ها به هم،  حتی به نگاه کردن هم نیازی نیست،  فقط کافیست آن‌ها را به هم نزدیک نمایید تا جاذبه مغناطیسی آن‌ها،  باعث اتصال سریع آن‌ها و آمادگیشان برای کار شود.,1
3744,بنابراین،  مایکروسافت کاربران را راحت نموده و نوید تایپ با صفحه کلید را بر روی این تبلت به کاربران داده است.,1
3745,اما صفحه کلید دیگری نیز برای این تبلت ساخته شده که Type Cover  نام دارد و بر خلاف مورد قبلی که صفحه کلید مجازی و در واقع خازنی را در اختیار کاربر قرار می‌دهد،  این یکی یک صفحه کلید واقعی با کلید های فیزیکی است که کار با آن کاملا حس کار با یک لپ تاپ را به کاربر منتقل می‌نماید.,1
3746,ابعاد این تبلت به دلیل وجود صفحه نمایش 10.6 اینچی آن 172×275 میلی‌متر و حتی بزرگ‌تر از اکثر تبلت های موجود در بازار می‌باشد.,0
3747,وزن 680 گرمی آن نیز وزنی تقریبا زیاد برای یک تبلت محسوب می‌گردد.,-1
3748,در کل،  باید بگوییم که طراحی این تبلت از طراحی تبلت ها تا به امروز که یا از پلاستیک و یا از آلومینیوم بودند متفاوت می‌باشد و یک نوآوری توسط مایکروسافت محسوب می‌گردد که بسیار دوست داشتنی است.,1
3749,در این تبلت پورت‌های مختلفی وجود دارد.,0
3750,از جمله آن‌ها می‌توان درگاه USB را نام برد که از نوع USB On the Go می‌باشد،  یعنی کافیست هر دستگاهی مانند ماوس یا صفحه کلید را از طریق این درگاه به تبلت متصل نمایید تا آماده کار گردد.,0
3751,از دیگر شکاف‌های موجود بر روی دستگاه می‌توان به شکاف کارت حافظه،  جک هدفون،  خروجی TV و درگاه اتصال داک کیبورد اشاره نمود.,0
3752,اما با اینکه صفحه نمایش این تبلت از آیپد جدید بزرگ‌تر است،  رزولوشن آن بسیار کمتر یعنی 768×1366 است که در مقایسه با رزولوشن 1536×2048 آیپد،  حرفی برای گفتن ندارد.,-1
3753,با وجود اینکه مایکروسافت بصورت سیستمی از تکنولوژی‌های ClearType و Optical Bonding جهت نمایش بهتر متون استفاده می‌نماید،  اما با این حال متون در آیپد جدید خوانا تر و بهتر نمایش داده می‌شوند.,0
3754,اما در نهایت با همه این اوصاف باید بگوییم که صفحه نمایش این تبلت برای کارایی‌های آن مناسب و کافیست.,1
3755,چرا که تبلت Surface RT برای استفاده های معمولی مانند ارسال ایمیل،  هماهنگ کردن امور در Organizer،  ویرایش اسناد آفیس و یا مرورگری اینترنت طراحی گردیده است و برای کارهای حرفه ای گرافیکی،  هم از لحاظ سخت افزاری و هم به جهت عدم پشتیبانی Windows 8 RT از برنامه های طراحی شده برای نسخه های قبلی ویندوز،  نامناسب می‌باشد.,-1
3756,اما با وجود استفاده مایکروسافت از پنل Touch و LCD در یک لایه،  دید در زاویه و همچنین عملکرد این صفحه نمایش در زیر نور آفتاب،  بسیار عالی و راضی کننده خواهد بود.,1
